code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3564700582817	https://fr.openfoodfacts.org/produit/3564700582817	openfoodfacts-contributors	1490947556	1561380450	Cocktail sans alcool pêche	Boisson aromatisée sans alcool	75 cl	Bouteille,Verre	bouteille,verre	Lagoa, Marque Repère, Lagoa Cocktail	lagoa,marque-repere,lagoa-cocktail	Boissons, Boissons avec sucre ajouté	en:beverages,en:sweetened-beverages												Leclerc	France	"Eau ; sucre ; jus de pêche à base de concentré 10 % ; arômes ; acidifiant : acide citrique ; conservateur : E202 ; stabilisant : E445 ; colorant : E120."								4	en:e120,en:e202,en:e330,en:e445	0			0			16	e	4	Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:sweetened-beverages	https://static.openfoodfacts.org/images/products/356/470/058/2817/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/356/470/058/2817/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/356/470/058/2817/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/356/470/058/2817/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/356/470/058/2817/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/356/470/058/2817/ingredients_fr.8.200.jpg			221		221		0.5	0.1																																			13	11									0.5	0.5				0.01	0.004																																				3.17								16								
3564700572320	https://fr.openfoodfacts.org/produit/3564700572320	date-limite-app	1542472421	1561380374	London dry gin 37,5°		70 cl	bouteille	bouteille	Marque Repère, Brighton's	marque-repere,brighton-s	Boissons, Boissons alcoolisées, Alcools forts, Gins	en:beverages,en:alcoholic-beverages,en:hard-liquors,en:gins												Leclerc	France																					Alcoholic beverages	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:gins	https://static.openfoodfacts.org/images/products/356/470/057/2320/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/356/470/057/2320/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/356/470/057/2320/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/356/470/057/2320/front_fr.9.200.jpg																																																																																																																	
3564700516294	https://fr.openfoodfacts.org/produit/3564700516294	kiliweb	1509479748	1561380133	Pétillant arômatisé raisin sans alcool		75 cl			Festalie, Marque Repère	festalie,marque-repere	Boissons, Boissons sans alcool, Boissons sans sucre ajouté	en:beverages,en:non-alcoholic-beverages,en:unsweetened-beverages												Leclerc	France	"Eau, jus de fruits à base de concentrés (raisin 5%, baies 5%), sucre, dioxyde de carbone, acidifiant: acide citrique, arômes naturels, antioxydant: acide ascorbique, sirop de sucre caramélisé (sucre, eau)."					200 g	200		3	en:e290,en:e300,en:e330	0			0			11	e	4	Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:non-alcoholic-beverages	https://static.openfoodfacts.org/images/products/356/470/051/6294/front_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/356/470/051/6294/front_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/356/470/051/6294/front_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/356/470/051/6294/front_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/356/470/051/6294/ingredients_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/356/470/051/6294/ingredients_fr.4.200.jpg			145		145		0.5	0.1																																			8.5	8.5									0.5	0.5				0.01	0.004																																				10								11								
3564700504062	https://fr.openfoodfacts.org/produit/3564700504062	kiliweb	1514294066	1561380081	Pétillant arômatisé pêche sans alcool		75 cl			Festalie, Marque Repère	festalie,marque-repere	Boissons	en:beverages												Leclerc	France	"Eau, jus de fruits à base de concentrés (pêche 5%, baies 5%), sucre, dioxyde de carbone, acidifiant : acide citrique, arômes naturels, antioxydant : acide ascorbique, sirop de sucre caramélisé (sucre, eau)."								3	en:e290,en:e300,en:e330	0			0			11	e	4	Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:beverages	https://static.openfoodfacts.org/images/products/356/470/050/4062/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/356/470/050/4062/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/356/470/050/4062/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/356/470/050/4062/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/356/470/050/4062/ingredients_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/356/470/050/4062/ingredients_fr.4.200.jpg			140		140		0.5	0.1																																			8	8									0.5	0.5				0	0																																				10								11								
3564700429501	https://fr.openfoodfacts.org/produit/3564700429501	openfoodfacts-contributors	1540119741	1561379688	Vodka pur grain 37,5°		1.5 l			Novotna, Marque Repère	novotna,marque-repere	Boissons, Boissons alcoolisées, Alcools forts, Eaux-de-vie, Vodkas	en:beverages,en:alcoholic-beverages,en:hard-liquors,fr:eaux-de-vie,en:vodka												Leclerc	France	Eau, alcool, extraits de plantes.								0		0			0					3		Alcoholic beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:vodka	https://static.openfoodfacts.org/images/products/356/470/042/9501/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/356/470/042/9501/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/356/470/042/9501/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/356/470/042/9501/front_fr.8.200.jpg																																																																																																																	
3564700416389	https://fr.openfoodfacts.org/produit/3564700416389	kiliweb	1485643683	1561379591	Pur jus 3 agrumes avec pulple		1 l	brique,carton	brique,carton	Jafaden,Marque Repère	jafaden,marque-repere	"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, en:fruit-juices-and-nectars, Jus de fruits, Boissons sans alcool, Jus multifruits, Jus de fruits pur jus, Jus multifruits pur jus"	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:non-alcoholic-beverages,en:multifruit-juices,en:squeezed-juices,en:squeezed-multifruit-juices,en:fruit-juices-and-nectars											France	Leclerc	France	Jus d'orange 80 %, jus d'orange sanguine (dont pulpe) 14 %, jus de pamplemousse (dont pulpe) 4 %, pulpe d'orange 2 %.					150 g	150		0		0			0			2	c	1	Beverages	Fruit juices	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:squeezed-multifruit-juices	https://static.openfoodfacts.org/images/products/356/470/041/6389/front_fr.23.400.jpg	https://static.openfoodfacts.org/images/products/356/470/041/6389/front_fr.23.200.jpg	https://static.openfoodfacts.org/images/products/356/470/041/6389/front_fr.23.400.jpg	https://static.openfoodfacts.org/images/products/356/470/041/6389/front_fr.23.200.jpg	https://static.openfoodfacts.org/images/products/356/470/041/6389/ingredients_fr.18.400.jpg	https://static.openfoodfacts.org/images/products/356/470/041/6389/ingredients_fr.18.200.jpg	https://static.openfoodfacts.org/images/products/356/470/041/6389/nutrition_fr.15.400.jpg	https://static.openfoodfacts.org/images/products/356/470/041/6389/nutrition_fr.15.200.jpg	160		160		0.5	0																																			8.7	8.7									0.1	0.7				0	0							0.02																													100								2								
3564700391075	https://fr.openfoodfacts.org/produit/3564700391075	openfoodfacts-contributors	1475000944	1561379473	Gentiane 15°		1 l			Boliane,Liqueur, Marque Repère	boliane,liqueur,marque-repere	Boissons, Boissons alcoolisées, Liqueurs, Boissons sans alcool, Boissons sans sucre ajouté	en:beverages,en:alcoholic-beverages,en:non-alcoholic-beverages,en:liqueurs,en:unsweetened-beverages												Leclerc	Belgique,France	Base fermentée (eau, sirops fermentés (poacées, glucose)) ; sucre ; arômes naturels ; arôme naturel de gentiane avec autres arômes naturels ; extrait de gentiane sauvage ; arôme naturel d'orange ; arôme naturel d'angélique ;  stabilisant : gomme arabique, conservateur : E202 ; colorants : caramel E150b, E104 ; acidifiant : acide citrique ; antioxydant : acide ascorbique.								6	en:e104,en:e150b,en:e202,en:e300,en:e330,en:e414	0			0					4		Alcoholic beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:liqueurs	https://static.openfoodfacts.org/images/products/356/470/039/1075/front_fr.24.400.jpg	https://static.openfoodfacts.org/images/products/356/470/039/1075/front_fr.24.200.jpg	https://static.openfoodfacts.org/images/products/356/470/039/1075/front_fr.24.400.jpg	https://static.openfoodfacts.org/images/products/356/470/039/1075/front_fr.24.200.jpg	https://static.openfoodfacts.org/images/products/356/470/039/1075/ingredients_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/356/470/039/1075/ingredients_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/356/470/039/1075/nutrition_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/356/470/039/1075/nutrition_fr.10.200.jpg	598		598		0	0																																			0	14.5									0	0				0	0																																																				
3564700288726	https://fr.openfoodfacts.org/produit/3564700288726	diego64600	1559291912	1561379271	Vin de pays d'Oc Gris I.G.P.		75 cl			Marque Repère, Rives et Terrasses	marque-repere,rives-et-terrasses	Boissons, Boissons alcoolisées	en:beverages,en:alcoholic-beverages												leclerc	en:France	Contient des sulfites		en:sulphur-dioxide-and-sulphites			10g	10		0		0			0					3		Alcoholic beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:alcoholic-beverages	https://static.openfoodfacts.org/images/products/356/470/028/8726/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/356/470/028/8726/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/356/470/028/8726/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/356/470/028/8726/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/356/470/028/8726/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/356/470/028/8726/ingredients_fr.7.200.jpg																																																												1																																																			
3564700287408	https://fr.openfoodfacts.org/produit/3564700287408	openfoodfacts-contributors	1427633329	1561379267	Téquila Blanco	Tequila blanche	70 cl	Bouteille,Verre	bouteille,verre	Zapata, Marque Repère	zapata,marque-repere	Boissons, Boissons alcoolisées, Alcools forts, Tequilas	en:beverages,en:alcoholic-beverages,en:hard-liquors,en:tequilas	Mexique	mexique	Mexique	mexique								Leclerc	France																					Alcoholic beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:hard-liquors	https://static.openfoodfacts.org/images/products/356/470/028/7408/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/356/470/028/7408/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/356/470/028/7408/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/356/470/028/7408/front_fr.11.200.jpg																																																														35																																																			
3564700163696	https://fr.openfoodfacts.org/produit/3564700163696	openfoodfacts-contributors	1481096875	1561379128	Sirop de fraise		1.5 l	Bidon,Métal,Bouchon,Plastique	bidon,metal,bouchon,plastique	Frucci,Marque Repère	frucci,marque-repere	Boissons, Sirops, Sirops aromatisés, Boissons sans alcool, Sirops de fraise, Boissons avec sucre ajouté	en:beverages,en:syrups,en:non-alcoholic-beverages,en:flavoured-syrups,en:strawberry-syrups,en:sweetened-beverages					Sans colorants,Sans conservateurs	en:no-colorings,en:no-preservatives						Leclerc	France	"Sucre, jus de fruits à base de concentrés 34% (fraise 25%, citron, sureau), eau, arôme, acidifiant : acide citrique."					25g	25		1	en:e330	0			0					4	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:strawberry-syrups	https://static.openfoodfacts.org/images/products/356/470/016/3696/front_fr.25.400.jpg	https://static.openfoodfacts.org/images/products/356/470/016/3696/front_fr.25.200.jpg	https://static.openfoodfacts.org/images/products/356/470/016/3696/front_fr.25.400.jpg	https://static.openfoodfacts.org/images/products/356/470/016/3696/front_fr.25.200.jpg	https://static.openfoodfacts.org/images/products/356/470/016/3696/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/356/470/016/3696/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/356/470/016/3696/nutrition_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/356/470/016/3696/nutrition_fr.17.200.jpg	1443		1443		0	0																																			84.9	84.9									0	0				0	0																																				0.77																
3564700117149	https://fr.openfoodfacts.org/produit/3564700117149	kiliweb	1511191588	1561379055	Nectar Orange Banane		2 l			Marque Repère, Jafaden	marque-repere,jafaden	"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Boissons sans alcool, Nectars de fruits, en:fruit-juices-and-nectars"	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:non-alcoholic-beverages,en:fruit-nectars,en:fruit-juices-and-nectars												Leclerc	France	"Eau, jus d'orange à base de concentré 32%, purée de banane 18%, sucre, jus de citron à base de concentré 1,5%, antioxydant : acide ascorbique."								1	en:e300	0			0			13	e	3	Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:fruit-nectars	https://static.openfoodfacts.org/images/products/356/470/011/7149/front_fr.18.400.jpg	https://static.openfoodfacts.org/images/products/356/470/011/7149/front_fr.18.200.jpg	https://static.openfoodfacts.org/images/products/356/470/011/7149/front_fr.18.400.jpg	https://static.openfoodfacts.org/images/products/356/470/011/7149/front_fr.18.200.jpg	https://static.openfoodfacts.org/images/products/356/470/011/7149/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/356/470/011/7149/ingredients_fr.7.200.jpg			170		170		0.5	0.1																																			10	10									0.5	0.5				0.015	0.006																																				27.65								13								
